id,date,store_id,product_id,quantity_on_hand,days_until_expiry,freshness_score
13479,2025-12-25,10,31,13.2,5,0.5
13480,2025-12-25,10,99,13.0,339,0.46
13481,2025-12-25,10,4,30.4,14,1.0
13482,2025-12-25,10,15,17.0,19,0.9
13483,2025-12-25,10,42,5.2,0,0.0
13484,2025-12-25,10,64,19.6,3,0.43
13485,2025-12-25,10,46,55.1,6,0.86
13486,2025-12-25,10,58,17.7,1,0.33
13487,2025-12-25,10,129,13.5,78,0.43
13488,2025-12-25,10,110,9.0,598,0.82
13489,2025-12-25,10,53,9.7,6,0.43
13490,2025-12-25,10,3,23.0,2,0.1
13491,2025-12-25,10,13,10.1,2,0.29
13492,2025-12-25,10,30,18.7,3,0.3
13493,2025-12-25,10,2,42.6,13,0.62
13494,2025-12-25,10,48,38.1,23,0.77
13495,2025-12-25,10,96,1.1,73,0.41
13496,2025-12-25,10,29,2.4,4,0.57
13497,2025-12-25,10,69,11.7,19,0.9
13498,2025-12-25,10,1,14.3,0,0.0
13499,2025-12-25,10,26,13.3,2,0.29
13500,2025-12-25,10,38,20.0,5,0.36
13501,2025-12-26,1,62,15.1,1,0.33
13502,2025-12-26,1,13,2.5,7,1.0
13503,2025-12-26,1,63,5.1,1,0.33
13504,2025-12-26,1,144,6.7,5,1.0
13505,2025-12-26,1,98,4.2,522,0.72
13506,2025-12-26,1,17,6.6,9,0.64
13507,2025-12-26,1,18,6.7,1,0.05
13508,2025-12-26,1,14,11.6,12,0.86
13509,2025-12-26,1,58,33.5,1,0.33
13510,2025-12-26,1,3,10.3,5,0.24
13511,2025-12-26,1,146,2.1,6,0.86
13512,2025-12-26,1,113,7.3,27,0.07
13513,2025-12-26,1,145,8.2,5,1.0
13514,2025-12-26,1,123,1.0,153,0.85
13515,2025-12-26,1,80,16.2,3,1.0
13516,2025-12-26,1,48,10.7,21,0.7
13517,2025-12-26,1,55,58.7,11,0.52
13518,2025-12-26,1,132,3.5,107,0.59
13519,2025-12-26,1,71,7.6,2,1.0
13520,2025-12-26,1,121,4.7,150,0.83
13521,2025-12-26,1,143,3.7,61,0.17
13522,2025-12-26,1,110,13.6,56,0.08
13523,2025-12-26,1,69,11.8,18,0.86
13524,2025-12-26,1,47,24.5,1,0.14
13525,2025-12-26,1,99,36.2,526,0.72
13526,2025-12-26,1,51,34.8,1,0.07
13527,2025-12-26,1,89,12.6,27,0.9
13528,2025-12-26,1,126,15.3,114,0.95
13529,2025-12-26,1,23,47.3,23,0.77
13530,2025-12-26,1,68,22.2,2,0.2
13531,2025-12-26,1,26,13.4,3,0.43
13532,2025-12-26,1,81,8.5,2,0.4
13533,2025-12-26,1,115,9.0,31,0.08
13534,2025-12-26,1,125,6.7,30,0.17
13535,2025-12-26,1,5,12.9,5,1.0
13536,2025-12-26,1,108,16.5,80,0.44
13537,2025-12-26,1,65,13.7,5,0.71
13538,2025-12-26,1,100,11.9,134,0.37
13539,2025-12-26,1,59,16.1,2,0.67
13540,2025-12-26,1,39,3.8,3,0.43
13541,2025-12-26,1,90,13.2,6,0.43
13542,2025-12-26,1,88,20.4,6,0.6
13543,2025-12-26,1,16,10.3,7,0.5
13544,2025-12-26,1,75,12.2,182,0.25
13545,2025-12-26,1,74,11.6,2,1.0
13546,2025-12-26,1,83,2.8,2,0.4
13547,2025-12-26,1,116,10.8,13,0.14
13548,2025-12-26,1,31,18.5,6,0.6
13549,2025-12-26,1,46,69.5,0,0.0
13550,2025-12-26,2,64,9.4,7,1.0
13551,2025-12-26,2,114,10.6,30,0.17
13552,2025-12-26,2,126,14.3,113,0.94
13553,2025-12-26,2,40,15.9,57,0.95
13554,2025-12-26,2,39,12.4,1,0.14
13555,2025-12-26,2,110,17.5,408,0.56
13556,2025-12-26,2,94,9.3,80,0.44
13557,2025-12-26,2,109,3.4,94,0.26
13558,2025-12-26,2,130,10.0,4,0.01
13559,2025-12-26,2,73,2.8,2,1.0
13560,2025-12-26,2,47,21.5,6,0.86
13561,2025-12-26,2,83,23.3,0,0.0
13562,2025-12-26,2,5,13.7,0,0.0
13563,2025-12-26,2,48,37.4,5,0.17
13564,2025-12-26,2,72,9.4,0,0.0
13565,2025-12-26,2,56,10.9,2,0.2
13566,2025-12-26,2,140,4.7,3,0.6
13567,2025-12-26,2,32,24.8,6,0.86
13568,2025-12-26,2,129,17.7,171,0.95
13569,2025-12-26,2,137,21.1,2,0.4
13570,2025-12-26,2,67,7.2,0,0.0
13571,2025-12-26,2,91,1.4,20,0.05
13572,2025-12-26,2,18,3.5,0,0.0
13573,2025-12-26,2,37,13.2,4,0.29
13574,2025-12-26,2,89,13.2,24,0.8
13575,2025-12-26,2,63,17.3,2,0.67
13576,2025-12-26,2,34,24.2,5,1.0
13577,2025-12-26,2,2,16.8,2,0.1
13578,2025-12-26,2,43,3.5,3,0.6
13579,2025-12-26,2,1,37.8,3,0.43
13580,2025-12-26,2,57,7.8,2,0.14
13581,2025-12-26,2,96,11.5,137,0.76
13582,2025-12-26,2,35,2.3,3,0.6
13583,2025-12-26,2,15,14.2,21,1.0
13584,2025-12-26,2,92,14.2,98,0.54
13585,2025-12-26,2,85,10.5,2,1.0
13586,2025-12-26,2,139,8.5,1,0.33
13587,2025-12-26,2,131,15.7,135,0.37
13588,2025-12-26,2,116,7.4,6,0.07
13589,2025-12-26,2,135,9.7,1,0.2
13590,2025-12-26,2,145,4.7,0,0.0
13591,2025-12-26,2,87,14.5,2,0.2
13592,2025-12-26,2,117,9.9,130,0.36
13593,2025-12-26,2,106,7.4,67,0.37
13594,2025-12-26,2,132,7.0,62,0.34
13595,2025-12-26,2,148,6.3,5,0.5
13596,2025-12-26,2,118,7.9,310,0.85
13597,2025-12-26,2,101,1.6,105,0.29
13598,2025-12-26,2,144,4.8,2,0.4
13599,2025-12-26,2,115,3.6,59,0.16
13600,2025-12-26,3,89,10.5,3,0.1
13601,2025-12-26,3,137,5.2,2,0.4
13602,2025-12-26,3,139,10.9,0,0.0
13603,2025-12-26,3,70,13.4,2,1.0
13604,2025-12-26,3,26,4.2,3,0.43
13605,2025-12-26,3,125,6.3,13,0.07
13606,2025-12-26,3,140,6.2,3,0.6
13607,2025-12-26,3,38,12.0,14,1.0
13608,2025-12-26,3,44,8.6,0,0.0
13609,2025-12-26,3,13,9.7,1,0.14
13610,2025-12-26,3,90,3.0,14,1.0
13611,2025-12-26,3,25,21.5,3,0.43
13612,2025-12-26,3,57,7.9,4,0.29
13613,2025-12-26,3,9,8.6,3,0.21
13614,2025-12-26,3,130,10.7,364,1.0
13615,2025-12-26,3,114,6.5,97,0.54
13616,2025-12-26,3,20,3.7,1,0.25
13617,2025-12-26,3,74,4.3,1,0.5
13618,2025-12-26,3,78,13.8,4,0.8
13619,2025-12-26,3,48,8.5,30,1.0
13620,2025-12-26,3,85,9.1,2,1.0
13621,2025-12-26,3,79,19.7,5,1.0
13622,2025-12-26,3,6,8.4,1,0.14
13623,2025-12-26,3,68,5.5,1,0.1
13624,2025-12-26,3,42,6.0,3,0.6
13625,2025-12-26,3,59,15.1,3,1.0
13626,2025-12-26,3,64,9.3,7,1.0
13627,2025-12-26,3,65,11.8,6,0.86
13628,2025-12-26,3,11,7.3,4,0.57
13629,2025-12-26,3,54,13.9,4,0.4
13630,2025-12-26,3,102,13.4,354,0.97
13631,2025-12-26,3,126,25.4,4,0.03
13632,2025-12-26,3,101,7.7,251,0.69
13633,2025-12-26,3,33,15.3,3,0.43
13634,2025-12-26,3,147,8.9,2,0.2
13635,2025-12-26,3,10,3.9,4,0.5
13636,2025-12-26,3,30,11.9,2,0.2
13637,2025-12-26,3,29,15.8,3,0.43
13638,2025-12-26,3,67,6.3,2,0.67
13639,2025-12-26,3,87,16.0,10,1.0
13640,2025-12-26,3,22,32.7,17,0.57
13641,2025-12-26,3,58,13.5,1,0.33
13642,2025-12-26,3,117,11.7,161,0.44
13643,2025-12-26,3,109,6.4,177,0.48
13644,2025-12-26,3,46,66.2,1,0.14
13645,2025-12-26,4,134,14.7,10,0.71
13646,2025-12-26,4,1,40.7,7,1.0
13647,2025-12-26,4,54,9.8,10,1.0
13648,2025-12-26,4,40,39.7,17,0.28
13649,2025-12-26,4,142,2.1,117,0.65
13650,2025-12-26,4,145,8.2,5,1.0
13651,2025-12-26,4,75,6.5,617,0.85
13652,2025-12-26,4,37,10.1,10,0.71
13653,2025-12-26,4,128,6.3,52,0.29
13654,2025-12-26,4,132,14.4,77,0.43
13655,2025-12-26,4,137,11.2,0,0.0
13656,2025-12-26,4,144,3.6,1,0.2
13657,2025-12-26,4,74,4.3,2,1.0
13658,2025-12-26,4,104,21.1,219,0.12
13659,2025-12-26,4,12,26.0,3,0.6
13660,2025-12-26,4,34,25.2,0,0.0
13661,2025-12-26,4,133,0.6,3,0.03
13662,2025-12-26,4,24,34.0,20,0.95
13663,2025-12-26,4,36,19.1,0,0.0
13664,2025-12-26,4,4,30.7,11,0.79
13665,2025-12-26,4,95,28.8,184,0.5
13666,2025-12-26,4,50,16.2,11,0.79
13667,2025-12-26,4,42,6.5,0,0.0
13668,2025-12-26,4,97,22.8,721,0.99
13669,2025-12-26,4,146,4.4,1,0.14
13670,2025-12-26,4,51,20.5,1,0.07
13671,2025-12-26,4,14,18.7,3,0.21
13672,2025-12-26,4,119,9.7,88,0.49
13673,2025-12-26,4,61,3.9,2,0.67
13674,2025-12-26,4,9,2.3,14,1.0
13675,2025-12-26,4,113,10.6,127,0.35
13676,2025-12-26,5,122,6.8,135,0.37
13677,2025-12-26,5,143,3.7,316,0.87
13678,2025-12-26,5,68,0.7,1,0.1
13679,2025-12-26,5,138,5.0,3,0.6
13680,2025-12-26,5,87,10.2,6,0.6
13681,2025-12-26,5,31,6.3,4,0.4
13682,2025-12-26,5,83,0.4,3,0.6
13683,2025-12-26,5,48,10.9,4,0.13
13684,2025-12-26,5,38,7.6,14,1.0
13685,2025-12-26,5,89,14.1,3,0.1
13686,2025-12-26,5,39,12.5,2,0.29
13687,2025-12-26,5,90,10.5,11,0.79
13688,2025-12-26,5,25,27.6,3,0.43
13689,2025-12-26,5,28,35.3,3,0.43
13690,2025-12-26,5,35,13.5,0,0.0
13691,2025-12-26,5,94,12.1,72,0.4
13692,2025-12-26,5,30,12.3,4,0.4
13693,2025-12-26,5,132,7.7,113,0.63
13694,2025-12-26,5,33,12.8,5,0.71
13695,2025-12-26,5,64,18.6,3,0.43
13696,2025-12-26,5,130,15.9,49,0.13
13697,2025-12-26,5,36,16.5,2,0.29
13698,2025-12-26,5,101,16.8,69,0.19
13699,2025-12-26,5,76,5.1,184,0.25
13700,2025-12-26,5,9,10.7,0,0.0
13701,2025-12-26,5,26,19.1,4,0.57
13702,2025-12-26,5,116,12.7,1,0.01
13703,2025-12-26,5,111,9.0,250,0.68
13704,2025-12-26,5,43,15.4,4,0.8
13705,2025-12-26,5,129,15.4,5,0.03
13706,2025-12-26,5,86,0.1,2,0.4
13707,2025-12-26,5,102,1.9,73,0.2
13708,2025-12-26,5,56,3.6,5,0.5
13709,2025-12-26,5,80,5.8,3,1.0
13710,2025-12-26,5,61,7.8,3,1.0
13711,2025-12-26,5,4,30.0,10,0.71
13712,2025-12-26,5,142,8.6,132,0.73
13713,2025-12-26,5,115,4.2,296,0.81
13714,2025-12-26,5,40,16.9,45,0.75
13715,2025-12-26,5,7,17.5,2,0.2
13716,2025-12-26,5,106,13.2,91,0.51
13717,2025-12-26,5,51,20.3,9,0.64
13718,2025-12-26,5,128,9.8,41,0.23
13719,2025-12-26,5,6,4.7,4,0.57
13720,2025-12-26,5,14,2.8,2,0.14
13721,2025-12-26,5,110,20.8,75,0.1
13722,2025-12-26,5,118,7.4,58,0.16
13723,2025-12-26,5,45,15.3,21,1.0
13724,2025-12-26,5,3,14.7,9,0.43
13725,2025-12-26,5,65,16.2,5,0.71
13726,2025-12-26,5,49,25.0,0,0.0
13727,2025-12-26,5,67,3.6,1,0.33
13728,2025-12-26,5,32,18.5,1,0.14
13729,2025-12-26,5,81,8.3,0,0.0
13730,2025-12-26,5,23,18.8,11,0.37
13731,2025-12-26,5,146,4.4,7,1.0
13732,2025-12-26,5,88,8.5,4,0.4
13733,2025-12-26,5,105,1.8,147,0.2
13734,2025-12-26,5,135,3.1,5,1.0
13735,2025-12-26,5,145,4.2,2,0.4
13736,2025-12-26,5,126,8.5,120,1.0
13737,2025-12-26,5,100,5.4,123,0.34
13738,2025-12-26,5,2,27.9,16,0.76
13739,2025-12-26,6,54,8.1,8,0.8
13740,2025-12-26,6,17,6.6,7,0.5
13741,2025-12-26,6,42,5.3,1,0.2
13742,2025-12-26,6,55,30.4,15,0.71
13743,2025-12-26,6,121,6.8,81,0.45
13744,2025-12-26,6,123,4.2,175,0.97
13745,2025-12-26,6,87,19.3,7,0.7
13746,2025-12-26,6,40,18.4,23,0.38
13747,2025-12-26,6,56,5.4,0,0.0
13748,2025-12-26,6,141,5.5,0,0.0
13749,2025-12-26,6,75,16.8,700,0.96
13750,2025-12-26,6,8,1.1,8,0.8
13751,2025-12-26,6,65,0.8,1,0.14
13752,2025-12-26,6,37,9.7,14,1.0
13753,2025-12-26,6,31,8.4,1,0.1
13754,2025-12-26,6,10,16.5,8,1.0
13755,2025-12-26,6,105,5.3,183,0.25
13756,2025-12-26,6,26,8.2,1,0.14
13757,2025-12-26,6,80,4.8,1,0.33
13758,2025-12-26,6,19,3.3,4,0.8
13759,2025-12-26,6,66,11.0,0,0.0
13760,2025-12-26,6,24,36.6,13,0.62
13761,2025-12-26,6,143,1.5,119,0.33
13762,2025-12-26,6,114,15.2,127,0.71
13763,2025-12-26,6,125,9.2,156,0.87
13764,2025-12-26,6,21,41.7,4,0.4
13765,2025-12-26,6,51,14.9,7,0.5
13766,2025-12-26,6,46,19.2,6,0.86
13767,2025-12-26,6,11,2.9,0,0.0
13768,2025-12-26,6,4,20.6,6,0.43
13769,2025-12-26,6,140,5.8,0,0.0
13770,2025-12-26,6,146,2.4,6,0.86
13771,2025-12-26,6,43,3.6,2,0.4
13772,2025-12-26,6,130,8.4,36,0.1
13773,2025-12-26,6,133,7.2,81,0.68
13774,2025-12-26,6,116,10.3,17,0.19
13775,2025-12-26,6,90,14.6,4,0.29
13776,2025-12-26,6,138,9.0,4,0.8
13777,2025-12-26,6,7,15.5,8,0.8
13778,2025-12-26,6,147,1.5,4,0.4
13779,2025-12-26,6,78,39.1,1,0.2
13780,2025-12-26,6,70,15.4,0,0.0
13781,2025-12-26,6,98,11.9,485,0.66
13782,2025-12-26,6,85,8.3,2,1.0
13783,2025-12-26,6,89,8.2,24,0.8
13784,2025-12-26,6,14,5.5,2,0.14
13785,2025-12-26,6,96,3.9,38,0.21
13786,2025-12-26,6,126,19.4,99,0.82
13787,2025-12-26,6,57,10.4,14,1.0
13788,2025-12-26,7,122,5.8,327,0.9
13789,2025-12-26,7,13,8.4,2,0.29
13790,2025-12-26,7,133,8.2,105,0.88
13791,2025-12-26,7,41,7.5,15,0.5
13792,2025-12-26,7,109,7.5,320,0.88
13793,2025-12-26,7,110,7.8,374,0.51
13794,2025-12-26,7,89,8.7,10,0.33
13795,2025-12-26,7,12,20.4,5,1.0
13796,2025-12-26,7,73,0.8,0,0.0
13797,2025-12-26,7,42,3.5,2,0.4
13798,2025-12-26,7,81,9.2,4,0.8
13799,2025-12-26,7,115,5.8,211,0.58
13800,2025-12-26,7,56,6.1,8,0.8
13801,2025-12-26,7,88,13.2,0,0.0
13802,2025-12-26,7,85,6.3,2,1.0
13803,2025-12-26,7,95,13.0,193,0.53
13804,2025-12-26,7,144,6.4,3,0.6
13805,2025-12-26,7,92,18.6,134,0.74
13806,2025-12-26,7,8,7.3,3,0.3
13807,2025-12-26,7,121,2.9,20,0.11
13808,2025-12-26,7,57,10.4,0,0.0
13809,2025-12-26,7,72,4.1,2,1.0
13810,2025-12-26,7,9,7.2,7,0.5
13811,2025-12-26,7,59,20.2,2,0.67
13812,2025-12-26,7,129,12.6,159,0.88
13813,2025-12-26,7,43,8.0,2,0.4
13814,2025-12-26,7,142,3.2,142,0.79
13815,2025-12-26,7,90,12.2,4,0.29
13816,2025-12-26,7,103,5.1,110,0.15
13817,2025-12-26,7,53,9.1,5,0.36
13818,2025-12-26,7,91,16.3,240,0.66
13819,2025-12-26,7,3,4.8,13,0.62
13820,2025-12-26,7,47,16.5,0,0.0
13821,2025-12-26,7,100,2.8,253,0.69
13822,2025-12-26,7,134,2.9,0,0.0
13823,2025-12-26,7,128,8.9,74,0.41
13824,2025-12-26,7,34,14.4,4,0.8
13825,2025-12-26,7,132,10.2,121,0.67
13826,2025-12-26,7,27,19.8,5,1.0
13827,2025-12-26,7,37,3.5,0,0.0
13828,2025-12-26,7,118,4.7,200,0.55
13829,2025-12-26,7,71,5.4,2,1.0
13830,2025-12-26,7,125,9.2,171,0.95
13831,2025-12-26,7,17,9.4,10,0.71
13832,2025-12-26,7,14,10.6,1,0.07
13833,2025-12-26,7,148,3.0,0,0.0
13834,2025-12-26,7,62,15.1,2,0.67
13835,2025-12-26,7,113,6.4,227,0.62
13836,2025-12-26,7,114,10.8,107,0.59
13837,2025-12-26,7,127,5.9,73,0.61
13838,2025-12-26,7,6,8.5,1,0.14
13839,2025-12-26,7,105,0.3,630,0.86
13840,2025-12-26,7,94,7.2,151,0.84
13841,2025-12-26,7,48,8.0,2,0.07
13842,2025-12-26,7,67,6.2,0,0.0
13843,2025-12-26,7,2,3.6,18,0.86
13844,2025-12-26,7,55,38.8,0,0.0
13845,2025-12-26,7,70,6.5,0,0.0
13846,2025-12-26,7,147,8.2,2,0.2
13847,2025-12-26,7,75,11.1,451,0.62
13848,2025-12-26,7,106,5.9,113,0.63
13849,2025-12-26,7,140,7.1,1,0.2
13850,2025-12-26,7,24,42.5,17,0.81
13851,2025-12-26,7,68,16.0,7,0.7
13852,2025-12-26,7,28,34.7,4,0.57
13853,2025-12-26,7,116,7.2,44,0.49
13854,2025-12-26,8,45,17.6,18,0.86
13855,2025-12-26,8,65,9.4,2,0.29
13856,2025-12-26,8,90,13.4,13,0.93
13857,2025-12-26,8,138,5.3,3,0.6
13858,2025-12-26,8,57,6.4,4,0.29
13859,2025-12-26,8,79,14.8,3,0.6
13860,2025-12-26,8,130,5.6,228,0.62
13861,2025-12-26,8,123,6.0,134,0.74
13862,2025-12-26,8,48,11.7,17,0.57
13863,2025-12-26,8,38,10.4,9,0.64
13864,2025-12-26,8,146,4.8,7,1.0
13865,2025-12-26,8,88,9.4,5,0.5
13866,2025-12-26,8,145,2.3,4,0.8
13867,2025-12-26,8,28,16.5,3,0.43
13868,2025-12-26,8,113,4.4,149,0.41
13869,2025-12-26,8,80,9.0,1,0.33
13870,2025-12-26,8,114,1.7,16,0.09
13871,2025-12-26,8,56,14.3,2,0.2
13872,2025-12-26,8,1,48.6,6,0.86
13873,2025-12-26,8,16,10.8,1,0.07
13874,2025-12-26,8,27,19.2,0,0.0
13875,2025-12-26,8,60,30.5,0,0.0
13876,2025-12-26,8,29,25.9,1,0.14
13877,2025-12-26,8,125,9.7,120,0.67
13878,2025-12-26,8,18,7.7,5,0.24
13879,2025-12-26,8,70,15.0,2,1.0
13880,2025-12-26,8,62,13.8,0,0.0
13881,2025-12-26,8,111,10.3,66,0.18
13882,2025-12-26,8,101,5.1,117,0.32
13883,2025-12-26,8,93,4.3,132,0.36
13884,2025-12-26,8,61,7.1,0,0.0
13885,2025-12-26,8,135,8.8,2,0.4
13886,2025-12-26,8,63,11.8,0,0.0
13887,2025-12-26,8,102,9.2,291,0.8
13888,2025-12-26,8,95,12.1,4,0.01
13889,2025-12-26,8,105,3.2,692,0.95
13890,2025-12-26,8,104,12.8,981,0.54
13891,2025-12-26,8,96,15.3,8,0.04
13892,2025-12-26,8,131,9.3,270,0.74
13893,2025-12-26,8,12,13.1,3,0.6
13894,2025-12-26,8,83,10.4,1,0.2
13895,2025-12-26,8,49,33.1,11,0.79
13896,2025-12-26,8,53,8.4,4,0.29
13897,2025-12-26,8,133,5.9,27,0.23
13898,2025-12-26,8,43,7.7,3,0.6
13899,2025-12-26,8,81,12.2,4,0.8
13900,2025-12-26,8,75,18.2,394,0.54
13901,2025-12-26,8,36,9.2,4,0.57
13902,2025-12-26,8,122,11.7,330,0.9
13903,2025-12-26,8,143,4.4,259,0.71
13904,2025-12-26,8,58,24.8,0,0.0
13905,2025-12-26,8,99,28.8,25,0.03
13906,2025-12-26,8,142,5.0,62,0.34
13907,2025-12-26,8,31,19.7,1,0.1
13908,2025-12-26,8,132,7.4,85,0.47
13909,2025-12-26,8,82,7.0,2,0.67
13910,2025-12-26,8,121,15.3,10,0.06
13911,2025-12-26,8,76,8.6,202,0.28
13912,2025-12-26,8,51,23.6,0,0.0
13913,2025-12-26,8,73,4.3,1,0.5
13914,2025-12-26,8,5,25.3,5,1.0
13915,2025-12-26,8,139,8.2,1,0.33
13916,2025-12-26,8,115,4.4,334,0.92
13917,2025-12-26,8,37,18.2,1,0.07
13918,2025-12-26,8,11,5.7,0,0.0
13919,2025-12-26,8,136,6.4,1,0.2
13920,2025-12-26,8,42,5.8,3,0.6
13921,2025-12-26,8,74,3.8,1,0.5
13922,2025-12-26,8,67,1.6,3,1.0
13923,2025-12-26,8,97,15.0,677,0.93
13924,2025-12-26,8,84,16.6,5,0.36
13925,2025-12-26,8,52,16.8,18,0.6
13926,2025-12-26,8,39,2.5,1,0.14
13927,2025-12-26,9,139,5.1,2,0.67
13928,2025-12-26,9,3,10.3,12,0.57
13929,2025-12-26,9,8,11.9,1,0.1
13930,2025-12-26,9,95,11.9,162,0.44
13931,2025-12-26,9,89,7.7,10,0.33
13932,2025-12-26,9,55,34.5,4,0.19
13933,2025-12-26,9,10,6.1,5,0.62
13934,2025-12-26,9,91,5.2,351,0.96
13935,2025-12-26,9,15,6.2,9,0.43
13936,2025-12-26,9,143,1.8,155,0.42
13937,2025-12-26,9,18,7.4,20,0.95
13938,2025-12-26,9,13,16.3,0,0.0
13939,2025-12-26,9,99,21.0,332,0.45
13940,2025-12-26,9,42,4.0,1,0.2
13941,2025-12-26,9,29,21.0,2,0.29
13942,2025-12-26,9,127,14.0,14,0.12
13943,2025-12-26,9,46,25.1,1,0.14
13944,2025-12-26,9,81,8.9,4,0.8
13945,2025-12-26,9,75,9.9,102,0.14
13946,2025-12-26,9,19,7.3,1,0.2
13947,2025-12-26,9,24,40.5,16,0.76
13948,2025-12-26,9,59,22.7,0,0.0
13949,2025-12-26,9,125,9.2,142,0.79
13950,2025-12-26,9,122,2.0,355,0.97
13951,2025-12-26,9,17,4.8,0,0.0
13952,2025-12-26,9,64,8.1,0,0.0
13953,2025-12-26,9,126,16.6,67,0.56
13954,2025-12-26,9,5,6.2,3,0.6
13955,2025-12-26,9,109,7.0,222,0.61
13956,2025-12-26,9,120,6.0,349,0.96
13957,2025-12-26,9,70,8.5,1,0.5
13958,2025-12-26,9,67,5.2,1,0.33
13959,2025-12-26,9,53,12.6,5,0.36
13960,2025-12-26,9,112,13.1,476,0.65
13961,2025-12-26,9,102,22.0,121,0.33
13962,2025-12-26,9,94,13.0,54,0.3
13963,2025-12-26,9,119,5.2,5,0.03
13964,2025-12-26,9,136,3.4,2,0.4
13965,2025-12-26,10,122,10.2,295,0.81
13966,2025-12-26,10,73,1.0,0,0.0
13967,2025-12-26,10,25,15.0,7,1.0
13968,2025-12-26,10,117,8.1,291,0.8
13969,2025-12-26,10,124,9.7,130,0.36
13970,2025-12-26,10,3,12.9,15,0.71
13971,2025-12-26,10,130,6.5,52,0.14
13972,2025-12-26,10,56,6.9,10,1.0
13973,2025-12-26,10,109,19.0,220,0.6
13974,2025-12-26,10,69,1.4,2,0.1
13975,2025-12-26,10,12,2.4,5,1.0
13976,2025-12-26,10,134,12.8,11,0.79
13977,2025-12-26,10,10,11.8,5,0.62
13978,2025-12-26,10,2,16.7,20,0.95
13979,2025-12-26,10,51,4.6,9,0.64
13980,2025-12-26,10,42,5.5,0,0.0
13981,2025-12-26,10,15,21.5,0,0.0
13982,2025-12-26,10,113,1.7,27,0.07
13983,2025-12-26,10,22,22.9,0,0.0
13984,2025-12-26,10,8,9.5,2,0.2
13985,2025-12-26,10,137,7.2,0,0.0
13986,2025-12-26,10,131,7.1,357,0.98
13987,2025-12-26,10,71,7.6,0,0.0
13988,2025-12-26,10,27,24.8,4,0.8
13989,2025-12-26,10,59,12.2,0,0.0
13990,2025-12-26,10,129,15.1,17,0.09
13991,2025-12-26,10,36,4.1,5,0.71
13992,2025-12-26,10,102,4.0,111,0.3
13993,2025-12-26,10,106,7.4,91,0.51
13994,2025-12-26,10,70,6.3,0,0.0
13995,2025-12-26,10,58,30.9,3,1.0
13996,2025-12-26,10,64,10.8,2,0.29
13997,2025-12-26,10,13,15.5,5,0.71
13998,2025-12-26,10,14,12.5,5,0.36
13999,2025-12-26,10,30,9.4,7,0.7
14000,2025-12-26,10,28,10.0,2,0.29
14001,2025-12-26,10,65,9.9,6,0.86
14002,2025-12-26,10,17,2.9,3,0.21
14003,2025-12-26,10,128,6.7,77,0.43
14004,2025-12-26,10,68,7.1,2,0.2
14005,2025-12-26,10,103,16.9,587,0.8
14006,2025-12-26,10,115,3.4,334,0.92
14007,2025-12-26,10,132,9.7,129,0.72
14008,2025-12-26,10,7,19.4,8,0.8
14009,2025-12-26,10,142,4.2,30,0.17
14010,2025-12-26,10,16,6.9,6,0.43
14011,2025-12-26,10,6,2.6,0,0.0
14012,2025-12-26,10,26,9.9,6,0.86
14013,2025-12-26,10,41,5.9,0,0.0
14014,2025-12-26,10,53,7.1,1,0.07
14015,2025-12-26,10,126,19.6,74,0.62
14016,2025-12-26,10,107,5.2,5,0.01
14017,2025-12-26,10,141,5.6,0,0.0
14018,2025-12-26,10,9,6.2,13,0.93
14019,2025-12-26,10,50,28.0,3,0.21
14020,2025-12-26,10,91,19.1,134,0.37
14021,2025-12-26,10,48,19.9,13,0.43
14022,2025-12-26,10,78,22.9,3,0.6
14023,2025-12-26,10,20,3.6,2,0.5
14024,2025-12-26,10,52,7.2,11,0.37
14025,2025-12-26,10,119,12.9,78,0.43
14026,2025-12-26,10,139,5.0,0,0.0
14027,2025-12-27,1,15,9.8,4,0.19
14028,2025-12-27,1,89,13.7,11,0.37
14029,2025-12-27,1,85,24.6,2,1.0
14030,2025-12-27,1,122,12.1,156,0.43
14031,2025-12-27,1,143,4.0,190,0.52
14032,2025-12-27,1,35,1.7,4,0.8
14033,2025-12-27,1,43,5.9,0,0.0
14034,2025-12-27,1,68,7.3,3,0.3
14035,2025-12-27,1,21,36.0,3,0.3
14036,2025-12-27,1,45,30.0,7,0.33
14037,2025-12-27,1,55,27.6,20,0.95
14038,2025-12-27,1,139,2.7,3,1.0
14039,2025-12-27,1,113,6.4,357,0.98
14040,2025-12-27,1,66,13.4,1,0.33
14041,2025-12-27,1,134,7.6,14,1.0
14042,2025-12-27,1,40,41.5,30,0.5
14043,2025-12-27,1,6,14.9,6,0.86
14044,2025-12-27,1,118,11.5,183,0.5
14045,2025-12-27,1,82,12.3,1,0.33
14046,2025-12-27,1,4,9.0,7,0.5
14047,2025-12-27,1,27,10.0,0,0.0
14048,2025-12-27,1,32,43.7,7,1.0
14049,2025-12-27,1,51,13.0,11,0.79
14050,2025-12-27,1,100,25.1,189,0.52
14051,2025-12-27,1,80,26.4,3,1.0
14052,2025-12-27,1,22,39.9,4,0.13
14053,2025-12-27,1,110,19.7,413,0.57
14054,2025-12-27,1,132,22.2,63,0.35
14055,2025-12-27,1,104,9.3,641,0.35
14056,2025-12-27,1,61,2.2,2,0.67
14057,2025-12-27,1,44,12.1,5,0.5
14058,2025-12-27,1,124,12.9,118,0.32
14059,2025-12-27,1,112,10.2,285,0.39
